customer_id,contract_type,monthly_charges,tenure,total_charges,Churn,charge_change_proxy,tickets_last_7_days,tickets_last_30_days,tickets_last_90_days,complaint_ticket,negative_ratio,sentiment_score_mean,ticket_type_count_billing,ticket_type_count_complaint,ticket_type_count_general,ticket_type_count_service_request,ticket_type_count_technical,mean_days_between_tickets
3733-ZEECP,Month-to-month,51.1,22,1232.9,No,-4.940909090909095,0.0,0.0,3.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,2.0,0.0,0.0,25.99999999992477
7878-RTCZG,Month-to-month,19.9,1,19.9,No,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,31.99999999996528
2452-MRMZF,Two year,25.7,72,1937.4,No,-1.2083333333333357,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,27.999999999918984
2272-QAGFO,Month-to-month,74.3,14,1096.25,Yes,-4.003571428571433,0.0,1.0,6.0,1.0,0.8333333333333334,-0.8333333333333334,1.0,3.0,1.0,0.0,1.0,10.400000000037037
7103-IPXPJ,One year,99.4,50,5059.75,No,-1.7949999999999875,1.0,2.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,1.0,1.0,1.0,16.000000000069445
4342-HFXWS,One year,69.7,48,3023.65,No,6.70729166666667,1.0,1.0,2.0,1.0,0.5,-0.5,0.0,1.0,0.0,1.0,0.0,77.99999999993057
3545-CNWRG,Month-to-month,98.35,49,4889.2,No,-1.4295918367347014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785-BPHTP,Month-to-month,85.45,28,2289.9,No,3.6678571428571445,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,27.000000000081016
4989-LIXVT,Month-to-month,95.9,68,6503.2,No,0.2647058823529562,0.0,0.0,2.0,1.0,0.5,-0.5,0.0,1.0,0.0,1.0,0.0,30.000000000069445
7315-WYOAW,Month-to-month,100.75,13,1313.25,No,-0.2692307692307736,1.0,1.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,1.0,0.0,1.0,36.49999999995949
1173-XZPYF,Month-to-month,89.2,11,990.3,No,-0.8272727272727138,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0000000000694445
9850-OWRHQ,Month-to-month,74.1,3,228.0,Yes,-1.9000000000000057,0.0,2.0,7.0,1.0,0.7142857142857143,-0.42857142857142855,0.0,4.0,0.0,2.0,1.0,10.499999999990356
3768-NLUBH,Month-to-month,100.6,57,5746.15,Yes,-0.20964912280702208,2.0,4.0,7.0,1.0,0.8571428571428571,-0.7142857142857143,0.0,4.0,0.0,1.0,2.0,11.666666666639664
8676-TRMJS,Month-to-month,75.0,3,209.1,Yes,5.299999999999997,0.0,2.0,10.0,1.0,0.6,-0.4,4.0,4.0,1.0,0.0,1.0,7.777777777782922
2509-TFPJU,Two year,25.75,72,1864.2,No,-0.14166666666666572,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
9530-GRMJG,Two year,84.1,70,5979.7,No,-1.3242857142857218,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.00000000009259
6898-RBTLU,Two year,79.3,49,3902.45,No,-0.3418367346938709,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,87.00000000008102
5481-NTDOH,One year,107.05,67,7142.5,No,0.44552238805970035,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2068-WWXQZ,Two year,20.05,46,902.0,No,0.44130434782608674,0.0,2.0,3.0,1.0,0.3333333333333333,-0.3333333333333333,0.0,3.0,0.0,0.0,0.0,32.99999999995949
7359-SSBJK,Two year,70.2,64,4481.0,Yes,0.18437500000000284,1.0,1.0,7.0,1.0,0.42857142857142855,-0.14285714285714285,2.0,3.0,1.0,1.0,0.0,13.66666666662037
2061-VVFST,Month-to-month,19.5,37,805.2,No,-2.262162162162163,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0685-MLYYM,Month-to-month,70.75,2,154.85,Yes,-6.674999999999997,1.0,2.0,9.0,1.0,0.4444444444444444,0.0,2.0,5.0,1.0,0.0,1.0,8.749999999989873
0749-IRGQE,Month-to-month,45.3,13,528.45,No,4.6499999999999915,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,20.000000000075232
2380-DAMQP,Two year,115.15,72,8349.7,No,-0.81805555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256-YLYLP,Two year,72.95,68,4953.25,No,0.10808823529411882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1272-ILHFG,One year,19.65,15,332.65,No,-2.5266666666666673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0164-XAIRP,Two year,19.55,24,470.2,No,-0.0416666666666643,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,15.50000000008102
5666-CYCYZ,Month-to-month,89.55,24,2259.35,No,-4.589583333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4011-ARPHK,Month-to-month,50.35,27,1411.35,No,-1.9222222222222172,0.0,1.0,3.0,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,31.500000000075232
8182-PNAGI,Month-to-month,50.25,12,593.75,Yes,0.7708333333333357,3.0,5.0,9.0,1.0,0.7777777777777778,-0.6666666666666666,1.0,7.0,0.0,1.0,0.0,10.374999999956596
6365-HITVU,Two year,87.25,71,6328.7,No,-1.8866197183098592,0.0,1.0,3.0,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,23.500000000046295
7558-IMLMT,Two year,20.8,67,1411.9,No,-0.2731343283582106,0.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,2.0,0.0,0.0,30.500000000040508
9488-FYQAU,Two year,109.25,63,6841.4,No,0.6563492063492191,0.0,1.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,72.0000000000926
3590-TCXTB,Month-to-month,20.35,1,20.35,No,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.0,0.0,1.0,15.499999999965278
6994-KERXL,Month-to-month,55.9,4,238.5,No,-3.7250000000000014,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,6.999999999907408
7957-RYHQD,Month-to-month,79.2,40,3233.85,Yes,-1.6462499999999949,0.0,3.0,8.0,1.0,0.625,-0.25,1.0,4.0,1.0,0.0,2.0,6.285714285742393
2180-DXNEG,Month-to-month,96.0,12,1062.1,Yes,7.491666666666674,1.0,2.0,8.0,1.0,1.0,-1.0,3.0,3.0,0.0,1.0,1.0,8.428571428530093
1960-UOTYM,Two year,79.2,52,4016.3,No,1.9634615384615444,0.0,0.0,3.0,1.0,0.6666666666666666,-0.6666666666666666,1.0,2.0,0.0,0.0,0.0,26.499999999959492
2740-JFBOK,Month-to-month,24.0,10,226.55,No,1.3449999999999989,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,18.000000000086803
6500-JVEGC,One year,101.35,68,7110.75,No,-3.2198529411764696,0.0,1.0,3.0,0.0,0.6666666666666666,-0.6666666666666666,3.0,0.0,0.0,0.0,0.0,24.000000000075232
5515-AKOAJ,Month-to-month,100.1,54,5440.9,Yes,-0.6574074074074048,0.0,2.0,9.0,1.0,0.6666666666666666,-0.4444444444444444,0.0,5.0,0.0,2.0,2.0,9.249999999984084
8976-OQHGT,Month-to-month,56.5,4,235.1,Yes,-2.2749999999999986,0.0,4.0,8.0,1.0,0.625,-0.5,0.0,4.0,1.0,1.0,2.0,10.00000000004795
5245-VDBUR,One year,35.45,52,1958.95,No,-2.2221153846153854,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,8.000000000092593
6230-BSUXY,Month-to-month,85.0,1,85.0,Yes,0.0,0.0,1.0,5.0,1.0,0.8,-0.6,1.0,2.0,1.0,1.0,0.0,15.49999999998264
8469-SNFFH,One year,79.4,70,5528.9,No,0.41571428571430147,1.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,3.9999999999074074
2144-ESWKO,One year,35.2,43,1463.7,No,1.1604651162790702,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,9.499999999965278
1241-FPMOF,Two year,19.65,52,1025.05,No,-0.0625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9928-BZVLZ,Two year,49.85,12,552.1,No,3.8416666666666686,1.0,2.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,2.0,0.0,0.0,0.0,1.0,11.999999999965278
4114-QMKVN,One year,68.75,56,3815.4,No,0.6178571428571473,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9003-CPATH,Month-to-month,79.9,42,3313.4,No,1.009523809523813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754-GKYPY,Month-to-month,89.75,22,1938.9,No,1.6181818181818102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5294-CDGWY,One year,59.3,51,3014.65,Yes,0.18921568627450824,1.0,4.0,8.0,1.0,0.75,-0.5,2.0,5.0,1.0,0.0,0.0,10.14285714280754
7956-XQWGU,Month-to-month,19.4,27,460.25,No,2.353703703703701,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,44.999999999918984
1591-MQJTP,One year,93.65,51,4839.15,No,-1.2352941176470438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5295-PCJOO,Month-to-month,49.4,4,184.4,Yes,3.299999999999997,0.0,1.0,9.0,1.0,0.5555555555555556,-0.2222222222222222,1.0,5.0,1.0,1.0,1.0,7.874999999976851
2369-FEVNO,Month-to-month,19.9,1,19.9,No,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,2.0,0.0,6.9999999998958335
9863-JZAIC,Month-to-month,55.0,35,2010.55,Yes,-2.444285714285712,1.0,2.0,5.0,1.0,1.0,-1.0,1.0,2.0,0.0,1.0,1.0,13.49999999996817
7471-MQPOS,One year,72.9,71,5139.65,No,0.5105633802816953,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7660-HDPJV,Month-to-month,69.2,1,69.2,Yes,0.0,0.0,1.0,4.0,1.0,0.5,-0.25,1.0,1.0,0.0,2.0,0.0,12.333333333279322
5115-SQAAU,Two year,25.6,69,1673.4,No,1.3478260869565233,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,33.999999999924775
9845-QOMAD,One year,19.75,14,309.35,No,-2.3464285714285715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7672-VFMXZ,Month-to-month,55.7,57,3171.6,No,0.05789473684210833,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,11.99999999991898
9739-JLPQJ,Two year,117.5,72,8670.1,No,-2.9180555555555543,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
9916-AYHTC,Two year,19.85,48,916.0,No,0.7666666666666693,1.0,3.0,3.0,1.0,0.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,11.000000000075232
3855-ONCAR,Month-to-month,78.9,4,299.75,No,3.9625000000000057,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.000000000104166
1488-SYSFC,Month-to-month,20.65,31,702.05,No,-1.9967741935483865,0.0,0.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,2.0,0.0,1.0,0.0,0.0,5.499999999953704
7931-PXHFC,One year,62.3,38,2354.8,Yes,0.3315789473684134,1.0,3.0,4.0,1.0,0.5,0.0,0.0,3.0,1.0,0.0,0.0,23.333333333263887
3990-QYKBE,Month-to-month,92.5,37,3473.4,Yes,-1.37567567567568,0.0,0.0,5.0,1.0,0.6,-0.4,0.0,2.0,0.0,0.0,3.0,11.750000000014467
0970-QXPXW,Month-to-month,19.65,1,19.65,No,0.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.0,0.0,34.49999999997685
3259-KNMRR,Two year,79.75,57,4438.2,No,1.886842105263156,0.0,1.0,2.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.0,0.0,5.999999999918981
6120-RJKLU,Two year,79.95,62,4819.75,No,2.2120967741935544,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
9572-WUKSB,Month-to-month,29.9,3,92.25,No,-0.8500000000000014,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,18.00000000008102
5893-KCLGT,Two year,19.75,72,1567.0,No,-2.0138888888888893,1.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,1.0,24.999999999930555
0076-LVEPS,Month-to-month,45.0,29,1242.45,No,2.156896551724138,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3640-JQGJG,Month-to-month,44.8,13,559.2,No,1.7846153846153783,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,2.0,0.0,1.0,0.0,0.0,24.499999999959492
4919-MOAVT,Month-to-month,69.65,3,220.1,Yes,-3.7166666666666544,1.0,3.0,6.0,1.0,0.5,0.0,0.0,5.0,0.0,1.0,0.0,14.39999999999074
1596-OQSPS,Month-to-month,51.1,11,531.15,No,2.8136363636363697,0.0,2.0,2.0,0.0,0.5,-0.5,0.0,0.0,1.0,0.0,1.0,20.00000000008102
9867-XOBQA,Two year,53.15,21,1183.2,No,-3.192857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9546-KDTRB,Month-to-month,24.7,19,465.85,No,0.1815789473684184,0.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,12.99999999991898
3090-HAWSU,Two year,111.6,61,6876.05,Yes,-1.1221311475409976,0.0,2.0,7.0,1.0,0.7142857142857143,-0.5714285714285714,0.0,4.0,1.0,2.0,0.0,13.499999999949845
9820-RMCQV,Month-to-month,48.55,11,501.0,Yes,3.0045454545454504,1.0,4.0,9.0,1.0,0.5555555555555556,-0.2222222222222222,0.0,6.0,1.0,1.0,1.0,10.62500000002749
3174-RKMOW,Month-to-month,109.95,35,3782.4,No,1.8814285714285717,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,2.0,0.0,20.00000000008102
1760-CAZHT,Month-to-month,20.8,25,460.2,No,2.3919999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7839-QRKXN,Month-to-month,20.2,1,20.2,Yes,0.0,1.0,4.0,10.0,1.0,0.4,-0.2,1.0,4.0,1.0,2.0,2.0,7.555555555515689
8441-SHIPE,Two year,25.6,67,1790.35,No,-1.1216417910447731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204-QZXPU,Month-to-month,39.65,19,733.35,Yes,1.0526315789473628,2.0,4.0,8.0,1.0,0.625,-0.375,0.0,5.0,1.0,0.0,2.0,7.9999999999669305
4597-ELFTS,One year,24.9,56,1334.0,Yes,1.0785714285714256,0.0,1.0,6.0,1.0,0.8333333333333334,-0.6666666666666666,0.0,5.0,0.0,0.0,1.0,7.800000000016204
1320-GVNHT,Two year,108.4,72,7767.25,No,0.5215277777777771,0.0,2.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,3.0,0.0,0.0,0.0,0.0,12.500000000046297
1047-RNXZV,Two year,19.55,43,876.15,No,-0.8255813953488342,0.0,0.0,3.0,0.0,1.0,-1.0,2.0,0.0,1.0,0.0,0.0,15.999999999959492
3541-ZNUHK,Month-to-month,85.1,55,4600.95,No,1.4463636363636283,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8450-JOVAH,Month-to-month,56.7,2,113.55,Yes,-0.07499999999999574,1.0,4.0,10.0,1.0,0.5,-0.2,0.0,7.0,3.0,0.0,0.0,9.222222222192645
8725-JEDFD,Month-to-month,69.05,27,1793.25,No,2.6333333333333258,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.9999999999189816
7562-UXTPG,Month-to-month,70.15,13,886.7,No,1.9423076923076934,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,82.99999999991898
8071-SBTRN,Two year,111.15,70,7737.55,No,0.6135714285714329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1113-IUJYX,One year,105.95,14,1348.9,Yes,9.599999999999994,0.0,0.0,5.0,1.0,1.0,-1.0,0.0,4.0,0.0,1.0,0.0,6.500000000026042
6668-CNMFP,One year,89.35,19,1686.85,No,0.568421052631578,0.0,1.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,2.0,7.00000000004051
5626-MGTUK,Month-to-month,89.1,20,1879.25,No,-4.862500000000011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5681-LLOEI,One year,91.25,43,4013.8,No,-2.0941860465116378,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,20.50000000003472
8212-DJRCH,Month-to-month,90.35,5,434.5,No,3.4499999999999886,1.0,2.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,31.000000000052086
4323-OHFOW,One year,105.55,70,7195.35,No,2.75928571428571,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9999999998958333
4933-BSAIP,Two year,19.1,40,780.1,No,-0.40249999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-BTZRO,Two year,20.4,6,107.6,No,2.466666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1116-DXXDF,Two year,100.45,39,3801.7,No,2.9705128205128233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9274-CNFMO,Month-to-month,74.95,4,308.7,Yes,-2.2249999999999943,0.0,0.0,5.0,1.0,0.4,0.0,0.0,3.0,1.0,1.0,0.0,13.250000000034722
7758-XKCBS,Month-to-month,29.7,15,438.25,Yes,0.4833333333333343,0.0,4.0,8.0,1.0,0.5,-0.5,1.0,4.0,0.0,1.0,2.0,9.999999999991733
8992-JQYUN,Month-to-month,50.35,1,50.35,Yes,0.0,2.0,2.0,9.0,1.0,0.4444444444444444,0.1111111111111111,1.0,6.0,1.0,0.0,1.0,7.500000000033276
6563-VNPMN,Month-to-month,85.7,45,3778.1,No,1.7422222222222246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0617-AQNWT,Two year,47.85,64,3147.5,Yes,-1.3296874999999986,0.0,2.0,9.0,1.0,0.2222222222222222,-0.1111111111111111,0.0,5.0,0.0,1.0,3.0,4.625000000036168
2267-WTPYD,Month-to-month,94.0,57,5438.95,No,-1.4201754385964875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0270-THENM,Two year,69.85,72,5102.35,No,-1.0159722222222314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2446-PLQVO,Month-to-month,70.3,1,70.3,Yes,0.0,1.0,3.0,9.0,1.0,0.3333333333333333,0.0,0.0,4.0,1.0,2.0,2.0,10.500000000015914
4707-MAXGU,Two year,25.85,72,1872.2,No,-0.15277777777777857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2710-WYVXG,Two year,71.1,3,213.35,No,-0.01666666666666572,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,2.0,18.000000000040508
3005-NFMTA,Month-to-month,98.8,55,5617.75,Yes,-3.3409090909090935,0.0,3.0,7.0,1.0,0.7142857142857143,-0.7142857142857143,0.0,3.0,1.0,0.0,3.0,12.999999999988429
6300-BWMJX,Month-to-month,93.35,59,5386.5,No,2.053389830508465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8784-CGILN,Month-to-month,99.85,18,1776.95,Yes,1.1305555555555458,1.0,1.0,8.0,1.0,0.875,-0.875,1.0,5.0,1.0,1.0,0.0,9.571428571395503
5389-FFVKB,Month-to-month,80.3,32,2483.05,Yes,2.7046874999999915,0.0,1.0,6.0,1.0,0.8333333333333334,-0.8333333333333334,1.0,2.0,2.0,1.0,0.0,13.599999999974537
7009-LGECI,Month-to-month,50.55,4,235.65,No,-8.362500000000004,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8444-WRIDW,Month-to-month,80.45,66,5224.35,Yes,1.2931818181818215,0.0,2.0,4.0,1.0,0.5,0.0,1.0,3.0,0.0,0.0,0.0,20.333333333364198
5022-KVDQT,Month-to-month,81.3,27,2272.8,No,-2.877777777777794,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.00000000009259
7976-CICYS,Month-to-month,20.7,4,83.75,No,-0.2375000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1036-GUDCL,Month-to-month,79.05,60,4663.4,No,1.326666666666668,0.0,1.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,1.0,28.000000000092594
2005-DWQZJ,Two year,19.05,8,201.7,No,-6.162499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8148-WOCMK,Two year,19.6,8,125.0,No,3.9750000000000014,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,2.0,0.0,8.499999999913193
7815-PDTHL,Two year,20.2,35,684.4,No,0.6457142857142841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9451-LPGOO,Month-to-month,86.8,7,620.35,Yes,-1.8214285714285836,0.0,1.0,7.0,1.0,0.42857142857142855,-0.42857142857142855,0.0,3.0,1.0,0.0,3.0,12.833333333342978
9173-IVZVP,Two year,20.9,53,1146.05,No,-0.7235849056603776,0.0,2.0,2.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,18.999999999907406
9129-UXERG,Month-to-month,103.6,18,1806.35,No,3.24722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635-JBPSG,Two year,38.8,15,603.0,No,-1.4000000000000057,1.0,1.0,2.0,0.0,0.5,-0.5,0.0,0.0,1.0,1.0,0.0,65.0000000000926
7964-ZRKKG,One year,88.4,67,5798.3,No,1.858208955223887,0.0,1.0,3.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,1.0,0.0,27.000000000086803
5868-YWPDW,Month-to-month,84.2,6,519.15,Yes,-2.3249999999999886,1.0,3.0,6.0,1.0,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,0.0,1.0,16.999999999988425
6229-LSCKB,Month-to-month,79.7,6,497.6,No,-3.2333333333333343,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-JKFWI,Month-to-month,99.0,13,1301.7,Yes,-1.130769230769232,0.0,1.0,9.0,1.0,0.3333333333333333,-0.1111111111111111,3.0,4.0,1.0,0.0,1.0,8.37499999995081
4078-SAYYN,Month-to-month,100.75,11,1129.75,Yes,-1.9545454545454533,1.0,2.0,5.0,1.0,0.4,-0.4,0.0,3.0,2.0,0.0,0.0,17.249999999985533
1724-IQWNM,Month-to-month,19.3,1,19.3,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8217-QYOHV,Month-to-month,55.75,5,266.95,No,2.3599999999999994,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5546-QUERU,One year,19.95,13,257.0,No,0.18076923076922924,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
9940-HPQPG,Month-to-month,91.75,9,865.8,Yes,-4.449999999999989,1.0,3.0,8.0,1.0,0.5,0.0,1.0,4.0,1.0,2.0,0.0,11.857142857111445
6897-UUBNU,Month-to-month,89.65,29,2623.65,No,-0.8206896551724157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6127-IYJOZ,Month-to-month,45.85,1,45.85,No,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,11.500000000046297
6618-RYATB,Month-to-month,79.55,1,79.55,Yes,0.0,1.0,1.0,9.0,1.0,0.6666666666666666,-0.5555555555555556,0.0,8.0,0.0,1.0,0.0,10.000000000030381
8930-XOTDP,Month-to-month,55.95,18,1082.8,No,-4.205555555555549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5916-QEWPT,Month-to-month,69.0,2,147.8,No,-4.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060-TQUQN,Month-to-month,83.55,30,2570.2,No,-2.123333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0531-XBKMM,Two year,65.7,66,4378.9,No,-0.6469696969696912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465-SBRXP,Two year,94.9,38,3616.25,No,-0.26447368421051465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2408-PSJVE,Month-to-month,61.9,44,2924.05,No,-4.555681818181817,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,58.99999999990741
9079-YEXQJ,Month-to-month,111.1,54,6014.85,Yes,-0.28611111111112564,0.0,2.0,6.0,1.0,0.8333333333333334,-0.6666666666666666,1.0,1.0,1.0,2.0,1.0,11.400000000032408
9700-ZCLOT,Month-to-month,20.0,2,32.7,No,3.6499999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8738-JOKAR,One year,67.7,42,2882.25,No,-0.9249999999999972,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,1.0,9.499999999913195
4534-WGCIR,Two year,25.15,58,1509.9,No,-0.8827586206896569,1.0,1.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.0,0.0,29.500000000086803
1930-WNXSB,Month-to-month,92.85,58,5305.05,No,1.3836206896551602,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0000000001041667
2685-SREOM,Month-to-month,89.1,25,2368.4,Yes,-5.63600000000001,0.0,0.0,4.0,0.0,0.5,-0.25,1.0,0.0,0.0,2.0,1.0,18.333333333364198
